f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,1.334643e+03,-2.574278e+02,1.359243e+03,-10.9172
1.263134e-02,7.936502e-02,1.306270e+03,-2.290835e+02,1.326205e+03,-9.9469
1.595506e-02,1.002486e-01,1.281022e+03,-2.038704e+02,1.297144e+03,-9.0426
2.015338e-02,1.266274e-01,1.258556e+03,-1.814447e+02,1.271568e+03,-8.2038
2.545641e-02,1.599473e-01,1.238562e+03,-1.615010e+02,1.249047e+03,-7.4291
3.215484e-02,2.020348e-01,1.220770e+03,-1.437677e+02,1.229206e+03,-6.7167
4.061586e-02,2.551970e-01,1.204934e+03,-1.280039e+02,1.211715e+03,-6.0640
5.130326e-02,3.223479e-01,1.190840e+03,-1.139955e+02,1.196284e+03,-5.4681
6.480286e-02,4.071684e-01,1.178293e+03,-1.015529e+02,1.182662e+03,-4.9259
8.185467e-02,5.143081e-01,1.167123e+03,-9.050828e+01,1.170627e+03,-4.4343
1.033934e-01,6.496398e-01,1.157176e+03,-8.071333e+01,1.159988e+03,-3.9899
1.305997e-01,8.205818e-01,1.148316e+03,-7.203738e+01,1.150573e+03,-3.5896
1.649648e-01,1.036504e+00,1.140420e+03,-6.436575e+01,1.142235e+03,-3.2304
2.083726e-01,1.309244e+00,1.133381e+03,-5.759834e+01,1.134844e+03,-2.9093
2.632024e-01,1.653749e+00,1.127101e+03,-5.164847e+01,1.128284e+03,-2.6237
3.324598e-01,2.088906e+00,1.121492e+03,-4.644188e+01,1.122453e+03,-2.3713
4.199411e-01,2.638568e+00,1.116477e+03,-4.191610e+01,1.117263e+03,-2.1501
5.304417e-01,3.332864e+00,1.111983e+03,-3.801983e+01,1.112633e+03,-1.9582
6.700188e-01,4.209852e+00,1.107948e+03,-3.471276e+01,1.108492e+03,-1.7945
8.463232e-01,5.317605e+00,1.104313e+03,-3.196550e+01,1.104775e+03,-1.6580
1.069019e+00,6.716846e+00,1.101022e+03,-2.975983e+01,1.101424e+03,-1.5483
1.350314e+00,8.484273e+00,1.098025e+03,-2.808916e+01,1.098384e+03,-1.4654
1.705627e+00,1.071677e+01,1.095274e+03,-2.695943e+01,1.095606e+03,-1.4100
2.154435e+00,1.353671e+01,1.092722e+03,-2.639026e+01,1.093041e+03,-1.3835
2.721339e+00,1.709868e+01,1.090321e+03,-2.641650e+01,1.090641e+03,-1.3879
3.437414e+00,2.159791e+01,1.088022e+03,-2.709030e+01,1.088360e+03,-1.4263
4.341913e+00,2.728105e+01,1.085773e+03,-2.848360e+01,1.086146e+03,-1.5027
5.484417e+00,3.445961e+01,1.083513e+03,-3.069121e+01,1.083948e+03,-1.6225
6.927551e+00,4.352708e+01,1.081175e+03,-3.383436e+01,1.081705e+03,-1.7924
8.750422e+00,5.498052e+01,1.078676e+03,-3.806489e+01,1.079347e+03,-2.0210
1.105295e+01,6.944774e+01,1.075912e+03,-4.356969e+01,1.076794e+03,-2.3190
1.396135e+01,8.772177e+01,1.072751e+03,-5.057541e+01,1.073942e+03,-2.6992
1.763505e+01,1.108043e+02,1.069019e+03,-5.935253e+01,1.070666e+03,-3.1778
2.227543e+01,1.399607e+02,1.064488e+03,-7.021800e+01,1.066801e+03,-3.7740
2.813684e+01,1.767890e+02,1.058849e+03,-8.353437e+01,1.062139e+03,-4.5108
3.554059e+01,2.233081e+02,1.051685e+03,-9.970238e+01,1.056401e+03,-5.4156
4.489251e+01,2.820680e+02,1.042439e+03,-1.191419e+02,1.049225e+03,-6.5201
5.670524e+01,3.562895e+02,1.030362e+03,-1.422534e+02,1.040135e+03,-7.8607
7.162629e+01,4.500413e+02,1.014472e+03,-1.693498e+02,1.028510e+03,-9.4772
9.047357e+01,5.684622e+02,9.935212e+02,-2.005455e+02,1.013560e+03,-11.4120
1.142802e+02,7.180437e+02,9.659897e+02,-2.355912e+02,9.943035e+02,-13.7061
1.443512e+02,9.069851e+02,9.301712e+02,-2.736587e+02,9.695915e+02,-16.3940
1.823348e+02,1.145643e+03,8.843886e+02,-3.131080e+02,9.381790e+02,-19.4959
2.303132e+02,1.447101e+03,8.273983e+02,-3.513310e+02,8.989001e+02,-23.0071
2.909163e+02,1.827881e+03,7.589619e+02,-3.848246e+02,8.509483e+02,-26.8869
3.674662e+02,2.308858e+03,6.804274e+02,-4.096585e+02,7.942302e+02,-31.0505
4.641589e+02,2.916396e+03,5.950050e+02,-4.223583e+02,7.296694e+02,-35.3687
5.862947e+02,3.683798e+03,5.074221e+02,-4.209406e+02,6.592937e+02,-39.6780
7.405685e+02,4.653129e+03,4.229280e+02,-4.055980e+02,5.859845e+02,-43.8017
9.354369e+02,5.877523e+03,3.460494e+02,-3.786306e+02,5.129437e+02,-47.5743
1.181582e+03,7.424097e+03,2.796863e+02,-3.436656e+02,4.430920e+02,-50.8602
1.492496e+03,9.377626e+03,2.248842e+02,-3.046152e+02,3.786335e+02,-53.5631
1.885221e+03,1.184519e+04,1.811873e+02,-2.648516e+02,3.208974e+02,-55.6236
2.381286e+03,1.496206e+04,1.472372e+02,-2.268135e+02,2.704130e+02,-57.0102
3.007883e+03,1.889908e+04,1.213250e+02,-1.919839e+02,2.271069e+02,-57.7090
3.799357e+03,2.387207e+04,1.017631e+02,-1.610688e+02,1.905227e+02,-57.7154
4.799096e+03,3.015361e+04,8.707537e+01,-1.342334e+02,1.600023e+02,-57.0291
6.061899e+03,3.808803e+04,7.606076e+01,-1.113104e+02,1.348156e+02,-55.6544
7.656988e+03,4.811028e+04,6.778472e+01,-9.195589e+01,1.142395e+02,-53.6044
9.671799e+03,6.076970e+04,6.154041e+01,-7.575213e+01,9.759922e+01,-50.9099
1.221677e+04,7.676025e+04,5.680244e+01,-6.227030e+01,8.428586e+01,-47.6292
1.543142e+04,9.695845e+04,5.318398e+01,-5.110457e+01,7.375780e+01,-43.8577
1.949194e+04,1.224715e+05,5.040144e+01,-4.188868e+01,6.553599e+01,-39.7300
2.462092e+04,1.546978e+05,4.824688e+01,-3.430168e+01,5.919769e+01,-35.4114
3.109952e+04,1.954040e+05,4.656745e+01,-2.806786e+01,5.437217e+01,-31.0789
3.928284e+04,2.468214e+05,4.525022e+01,-2.295352e+01,5.073900e+01,-26.8968
4.961948e+04,3.117684e+05,4.421118e+01,-1.876245e+01,4.802768e+01,-22.9955
6.267603e+04,3.938051e+05,4.338740e+01,-1.533105e+01,4.601639e+01,-19.4610
7.916819e+04,4.974284e+05,4.273136e+01,-1.252359e+01,4.452875e+01,-16.3347
1.000000e+05,6.283185e+05,4.220687e+01,-1.022788e+01,4.342843e+01,-13.6218
